Simulation,Beta_flu,Beta_mrsa,Delta,Initial_infected_flu,Initial_infected_mrsa,Contact Number,Day,S,I_flu,I_mrsa,I_both,I_mrsa_R_flu,S_mrsa_R_flu
463,0.3,0.05,0.6,2,2,10,14,0,6,1,30,4,10
463,0.3,0.05,0.6,2,2,10,15,0,6,1,30,6,8
463,0.3,0.05,0.6,2,2,10,16,0,5,1,29,6,10
463,0.3,0.05,0.6,2,2,10,17,0,4,1,29,8,9
463,0.3,0.05,0.6,2,2,10,18,0,2,1,30,9,9
463,0.3,0.05,0.6,2,2,10,19,0,1,1,29,11,9
463,0.3,0.05,0.6,2,2,10,20,0,1,1,28,12,9
463,0.3,0.05,0.6,2,2,10,21,0,1,1,27,12,10
463,0.3,0.05,0.6,2,2,10,22,0,1,1,27,13,9
463,0.3,0.05,0.6,2,2,10,23,0,1,1,27,12,10
463,0.3,0.05,0.6,2,2,10,24,0,0,1,28,12,10
463,0.3,0.05,0.6,2,2,10,25,0,0,1,27,12,11
463,0.3,0.05,0.6,2,2,10,26,0,0,1,26,13,11
463,0.3,0.05,0.6,2,2,10,27,0,0,1,26,15,9
463,0.3,0.05,0.6,2,2,10,28,0,0,1,25,14,11
463,0.3,0.05,0.6,2,2,10,29,0,0,1,25,15,10
463,0.3,0.05,0.6,2,2,10,30,0,0,1,25,14,11
464,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
464,0.3,0.05,0.6,2,2,10,1,28,14,2,7,0,0
464,0.3,0.05,0.6,2,2,10,2,8,31,2,10,0,0
464,0.3,0.05,0.6,2,2,10,3,0,32,1,16,0,2
464,0.3,0.05,0.6,2,2,10,4,0,25,1,21,0,4
464,0.3,0.05,0.6,2,2,10,5,0,17,1,26,0,7
464,0.3,0.05,0.6,2,2,10,6,0,11,1,32,4,3
464,0.3,0.05,0.6,2,2,10,7,1,11,0,32,4,3
464,0.3,0.05,0.6,2,2,10,8,0,11,0,33,4,3
464,0.3,0.05,0.6,2,2,10,9,0,8,0,36,4,3
464,0.3,0.05,0.6,2,2,10,10,0,6,0,37,4,4
464,0.3,0.05,0.6,2,2,10,11,0,4,0,38,5,4
464,0.3,0.05,0.6,2,2,10,12,0,4,0,38,5,4
464,0.3,0.05,0.6,2,2,10,13,0,4,0,38,5,4
464,0.3,0.05,0.6,2,2,10,14,0,4,0,38,5,4
464,0.3,0.05,0.6,2,2,10,15,0,4,0,38,6,3
464,0.3,0.05,0.6,2,2,10,16,0,3,0,38,6,4
464,0.3,0.05,0.6,2,2,10,17,0,3,0,38,6,4
464,0.3,0.05,0.6,2,2,10,18,0,3,0,38,7,3
464,0.3,0.05,0.6,2,2,10,19,0,3,0,37,7,4
464,0.3,0.05,0.6,2,2,10,20,0,3,0,37,7,4
464,0.3,0.05,0.6,2,2,10,21,0,3,0,37,7,4
464,0.3,0.05,0.6,2,2,10,22,0,3,0,37,7,4
464,0.3,0.05,0.6,2,2,10,23,0,2,0,36,7,6
464,0.3,0.05,0.6,2,2,10,24,0,2,0,35,8,6
464,0.3,0.05,0.6,2,2,10,25,0,1,0,35,9,6
464,0.3,0.05,0.6,2,2,10,26,0,1,0,33,10,7
464,0.3,0.05,0.6,2,2,10,27,0,1,0,32,13,5
464,0.3,0.05,0.6,2,2,10,28,0,1,0,32,13,5
464,0.3,0.05,0.6,2,2,10,29,0,1,0,32,13,5
464,0.3,0.05,0.6,2,2,10,30,0,1,0,31,12,7
465,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
465,0.3,0.05,0.6,2,2,10,1,26,18,2,5,0,0
465,0.3,0.05,0.6,2,2,10,2,6,33,2,8,0,2
465,0.3,0.05,0.6,2,2,10,3,0,33,1,14,0,3
465,0.3,0.05,0.6,2,2,10,4,0,25,1,19,0,6
465,0.3,0.05,0.6,2,2,10,5,0,20,1,21,0,9
465,0.3,0.05,0.6,2,2,10,6,0,13,1,26,0,11
465,0.3,0.05,0.6,2,2,10,7,0,12,1,25,0,13
465,0.3,0.05,0.6,2,2,10,8,0,10,1,27,3,10
465,0.3,0.05,0.6,2,2,10,9,0,8,0,28,2,13
465,0.3,0.05,0.6,2,2,10,10,0,5,0,30,2,14
465,0.3,0.05,0.6,2,2,10,11,0,5,0,30,2,14
465,0.3,0.05,0.6,2,2,10,12,0,5,0,30,2,14
465,0.3,0.05,0.6,2,2,10,13,0,4,0,31,5,11
465,0.3,0.05,0.6,2,2,10,14,0,4,0,31,5,11
465,0.3,0.05,0.6,2,2,10,15,0,4,0,31,6,10
465,0.3,0.05,0.6,2,2,10,16,0,3,0,32,7,9
465,0.3,0.05,0.6,2,2,10,17,0,3,0,30,7,11
465,0.3,0.05,0.6,2,2,10,18,0,3,0,28,8,12
465,0.3,0.05,0.6,2,2,10,19,0,3,0,27,9,12
465,0.3,0.05,0.6,2,2,10,20,0,2,0,28,10,11
465,0.3,0.05,0.6,2,2,10,21,0,2,0,28,10,11
465,0.3,0.05,0.6,2,2,10,22,0,2,0,28,10,11
465,0.3,0.05,0.6,2,2,10,23,0,1,0,29,10,11
465,0.3,0.05,0.6,2,2,10,24,0,1,0,29,11,10
465,0.3,0.05,0.6,2,2,10,25,0,1,0,29,12,9
465,0.3,0.05,0.6,2,2,10,26,0,1,0,29,12,9
465,0.3,0.05,0.6,2,2,10,27,0,1,0,28,12,10
465,0.3,0.05,0.6,2,2,10,28,0,1,0,27,12,11
465,0.3,0.05,0.6,2,2,10,29,0,1,0,27,12,11
465,0.3,0.05,0.6,2,2,10,30,0,1,0,27,12,11
466,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
466,0.3,0.05,0.6,2,2,10,1,29,15,1,6,0,0
466,0.3,0.05,0.6,2,2,10,2,9,29,1,11,0,1
466,0.3,0.05,0.6,2,2,10,3,0,34,1,14,0,2
466,0.3,0.05,0.6,2,2,10,4,0,29,1,18,0,3
466,0.3,0.05,0.6,2,2,10,5,0,24,1,21,1,4
466,0.3,0.05,0.6,2,2,10,6,0,15,1,29,1,5
466,0.3,0.05,0.6,2,2,10,7,0,15,1,28,1,6
466,0.3,0.05,0.6,2,2,10,8,0,11,1,32,1,6
466,0.3,0.05,0.6,2,2,10,9,0,9,1,33,2,6
466,0.3,0.05,0.6,2,2,10,10,0,8,1,34,2,6
466,0.3,0.05,0.6,2,2,10,11,0,7,1,35,3,5
466,0.3,0.05,0.6,2,2,10,12,0,6,0,37,3,5
466,0.3,0.05,0.6,2,2,10,13,0,6,0,35,4,6
466,0.3,0.05,0.6,2,2,10,14,0,6,0,33,4,8
466,0.3,0.05,0.6,2,2,10,15,0,4,0,35,4,8
466,0.3,0.05,0.6,2,2,10,16,0,4,0,35,5,7
466,0.3,0.05,0.6,2,2,10,17,0,3,0,36,5,7
466,0.3,0.05,0.6,2,2,10,18,0,3,0,36,6,6
466,0.3,0.05,0.6,2,2,10,19,0,2,0,36,7,6
466,0.3,0.05,0.6,2,2,10,20,0,2,0,35,7,7
466,0.3,0.05,0.6,2,2,10,21,0,2,0,34,7,8
466,0.3,0.05,0.6,2,2,10,22,0,2,0,34,8,7
466,0.3,0.05,0.6,2,2,10,23,0,2,0,34,10,5
466,0.3,0.05,0.6,2,2,10,24,0,2,0,34,11,4
466,0.3,0.05,0.6,2,2,10,25,0,2,0,32,10,7
466,0.3,0.05,0.6,2,2,10,26,0,1,0,32,11,7
466,0.3,0.05,0.6,2,2,10,27,0,1,0,32,13,5
466,0.3,0.05,0.6,2,2,10,28,0,1,0,31,13,6
466,0.3,0.05,0.6,2,2,10,29,0,1,0,31,13,6
466,0.3,0.05,0.6,2,2,10,30,0,1,0,29,13,8
467,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
467,0.3,0.05,0.6,2,2,10,1,30,15,1,5,0,0
467,0.3,0.05,0.6,2,2,10,2,10,31,1,7,0,2
467,0.3,0.05,0.6,2,2,10,3,0,35,1,10,1,4
467,0.3,0.05,0.6,2,2,10,4,0,33,0,11,1,6
467,0.3,0.05,0.6,2,2,10,5,0,30,0,12,1,8
467,0.3,0.05,0.6,2,2,10,6,0,28,0,12,1,10
467,0.3,0.05,0.6,2,2,10,7,0,28,0,12,1,10
467,0.3,0.05,0.6,2,2,10,8,0,26,0,14,1,10
467,0.3,0.05,0.6,2,2,10,9,0,25,0,13,1,12
467,0.3,0.05,0.6,2,2,10,10,0,24,0,14,1,12
467,0.3,0.05,0.6,2,2,10,11,0,22,0,15,1,13
467,0.3,0.05,0.6,2,2,10,12,0,18,0,16,1,16
467,0.3,0.05,0.6,2,2,10,13,0,11,0,20,4,16
467,0.3,0.05,0.6,2,2,10,14,0,11,0,20,4,16
467,0.3,0.05,0.6,2,2,10,15,0,10,0,21,8,12
467,0.3,0.05,0.6,2,2,10,16,0,7,0,23,11,10
467,0.3,0.05,0.6,2,2,10,17,0,4,0,24,10,13
467,0.3,0.05,0.6,2,2,10,18,0,3,0,25,10,13
467,0.3,0.05,0.6,2,2,10,19,0,2,0,24,11,14
467,0.3,0.05,0.6,2,2,10,20,0,2,0,23,12,14
467,0.3,0.05,0.6,2,2,10,21,0,1,0,23,12,15
467,0.3,0.05,0.6,2,2,10,22,0,1,0,23,14,13
467,0.3,0.05,0.6,2,2,10,23,0,1,0,22,15,13
467,0.3,0.05,0.6,2,2,10,24,0,0,0,22,16,13
467,0.3,0.05,0.6,2,2,10,25,0,0,0,22,17,12
467,0.3,0.05,0.6,2,2,10,26,0,0,0,22,18,11
467,0.3,0.05,0.6,2,2,10,27,0,0,0,22,18,11
467,0.3,0.05,0.6,2,2,10,28,0,0,0,22,18,11
467,0.3,0.05,0.6,2,2,10,29,0,0,0,22,19,10
467,0.3,0.05,0.6,2,2,10,30,0,0,0,22,20,9
468,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
468,0.3,0.05,0.6,2,2,10,1,28,16,1,6,0,0
468,0.3,0.05,0.6,2,2,10,2,8,31,1,9,0,2
468,0.3,0.05,0.6,2,2,10,3,0,36,1,12,1,1
468,0.3,0.05,0.6,2,2,10,4,0,31,1,16,1,2
468,0.3,0.05,0.6,2,2,10,5,0,24,1,18,2,6
468,0.3,0.05,0.6,2,2,10,6,0,16,1,22,1,11
468,0.3,0.05,0.6,2,2,10,7,0,14,1,21,1,14
468,0.3,0.05,0.6,2,2,10,8,0,13,1,22,2,13
468,0.3,0.05,0.6,2,2,10,9,0,11,1,24,4,11
468,0.3,0.05,0.6,2,2,10,10,0,9,1,25,4,12
468,0.3,0.05,0.6,2,2,10,11,0,8,1,26,6,10
468,0.3,0.05,0.6,2,2,10,12,0,6,1,28,6,10
468,0.3,0.05,0.6,2,2,10,13,0,4,1,29,6,11
468,0.3,0.05,0.6,2,2,10,14,0,3,1,29,6,12
468,0.3,0.05,0.6,2,2,10,15,0,2,1,30,8,10
468,0.3,0.05,0.6,2,2,10,16,0,2,1,30,10,8
468,0.3,0.05,0.6,2,2,10,17,0,1,1,30,11,8
468,0.3,0.05,0.6,2,2,10,18,0,1,1,29,12,8
468,0.3,0.05,0.6,2,2,10,19,0,0,1,29,12,9
468,0.3,0.05,0.6,2,2,10,20,0,1,0,29,13,8
468,0.3,0.05,0.6,2,2,10,21,0,1,0,29,12,9
468,0.3,0.05,0.6,2,2,10,22,0,1,0,29,13,8
468,0.3,0.05,0.6,2,2,10,23,0,1,0,29,14,7
468,0.3,0.05,0.6,2,2,10,24,0,1,0,29,13,8
468,0.3,0.05,0.6,2,2,10,25,0,1,0,28,14,8
468,0.3,0.05,0.6,2,2,10,26,0,1,0,28,15,7
468,0.3,0.05,0.6,2,2,10,27,0,1,0,28,15,7
468,0.3,0.05,0.6,2,2,10,28,0,1,0,28,15,7
468,0.3,0.05,0.6,2,2,10,29,0,1,0,28,15,7
468,0.3,0.05,0.6,2,2,10,30,0,1,0,27,15,8
469,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
469,0.3,0.05,0.6,2,2,10,1,27,17,1,6,0,0
469,0.3,0.05,0.6,2,2,10,2,7,33,1,9,0,1
469,0.3,0.05,0.6,2,2,10,3,0,36,1,12,0,2
469,0.3,0.05,0.6,2,2,10,4,0,31,1,15,0,4
469,0.3,0.05,0.6,2,2,10,5,0,28,1,17,1,4
469,0.3,0.05,0.6,2,2,10,6,0,23,1,20,2,5
469,0.3,0.05,0.6,2,2,10,7,1,22,0,20,2,6
469,0.3,0.05,0.6,2,2,10,8,0,23,0,20,4,4
469,0.3,0.05,0.6,2,2,10,9,0,21,0,21,4,5
469,0.3,0.05,0.6,2,2,10,10,0,13,0,25,4,9
469,0.3,0.05,0.6,2,2,10,11,0,10,0,27,8,6
469,0.3,0.05,0.6,2,2,10,12,0,10,0,27,10,4
469,0.3,0.05,0.6,2,2,10,13,0,8,0,28,11,4
469,0.3,0.05,0.6,2,2,10,14,0,8,0,28,10,5
469,0.3,0.05,0.6,2,2,10,15,0,6,0,30,10,5
469,0.3,0.05,0.6,2,2,10,16,0,6,0,29,11,5
469,0.3,0.05,0.6,2,2,10,17,0,4,0,28,12,7
469,0.3,0.05,0.6,2,2,10,18,0,4,0,28,13,6
469,0.3,0.05,0.6,2,2,10,19,0,4,0,28,14,5
469,0.3,0.05,0.6,2,2,10,20,0,4,0,27,14,6
469,0.3,0.05,0.6,2,2,10,21,0,2,0,26,13,10
469,0.3,0.05,0.6,2,2,10,22,0,2,0,26,14,9
469,0.3,0.05,0.6,2,2,10,23,0,1,0,26,13,11
469,0.3,0.05,0.6,2,2,10,24,0,1,0,26,13,11
469,0.3,0.05,0.6,2,2,10,25,0,1,0,26,13,11
469,0.3,0.05,0.6,2,2,10,26,0,1,0,26,13,11
469,0.3,0.05,0.6,2,2,10,27,0,1,0,26,14,10
469,0.3,0.05,0.6,2,2,10,28,0,1,0,26,14,10
469,0.3,0.05,0.6,2,2,10,29,0,1,0,26,16,8
469,0.3,0.05,0.6,2,2,10,30,0,1,0,26,17,7
470,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
470,0.3,0.05,0.6,2,2,10,1,28,18,1,4,0,0
470,0.3,0.05,0.6,2,2,10,2,8,31,1,9,0,2
470,0.3,0.05,0.6,2,2,10,3,0,31,1,16,0,3
470,0.3,0.05,0.6,2,2,10,4,0,27,1,19,0,4
470,0.3,0.05,0.6,2,2,10,5,0,25,1,20,0,5
470,0.3,0.05,0.6,2,2,10,6,0,21,1,22,1,6
470,0.3,0.05,0.6,2,2,10,7,0,18,1,21,1,10
470,0.3,0.05,0.6,2,2,10,8,0,18,1,21,2,9
470,0.3,0.05,0.6,2,2,10,9,0,18,0,20,3,10
470,0.3,0.05,0.6,2,2,10,10,0,17,0,20,5,9
470,0.3,0.05,0.6,2,2,10,11,0,15,0,21,5,10
470,0.3,0.05,0.6,2,2,10,12,0,14,0,20,5,12
470,0.3,0.05,0.6,2,2,10,13,0,12,0,20,5,14
470,0.3,0.05,0.6,2,2,10,14,0,12,0,20,5,14
470,0.3,0.05,0.6,2,2,10,15,0,12,0,20,5,14
470,0.3,0.05,0.6,2,2,10,16,0,11,0,20,6,14
470,0.3,0.05,0.6,2,2,10,17,0,11,0,19,7,14
470,0.3,0.05,0.6,2,2,10,18,0,11,0,18,9,13
470,0.3,0.05,0.6,2,2,10,19,0,9,0,19,9,14
470,0.3,0.05,0.6,2,2,10,20,0,8,0,20,9,14
470,0.3,0.05,0.6,2,2,10,21,0,7,0,20,9,15
470,0.3,0.05,0.6,2,2,10,22,0,7,0,20,13,11
470,0.3,0.05,0.6,2,2,10,23,0,6,0,20,14,11
470,0.3,0.05,0.6,2,2,10,24,0,4,0,21,14,12
470,0.3,0.05,0.6,2,2,10,25,0,3,0,21,13,14
470,0.3,0.05,0.6,2,2,10,26,0,3,0,21,13,14
470,0.3,0.05,0.6,2,2,10,27,0,3,0,20,13,15
470,0.3,0.05,0.6,2,2,10,28,0,3,0,18,12,18
470,0.3,0.05,0.6,2,2,10,29,0,3,0,18,13,17
470,0.3,0.05,0.6,2,2,10,30,0,3,0,18,15,15
471,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
471,0.3,0.05,0.6,2,2,10,1,30,13,1,7,0,0
471,0.3,0.05,0.6,2,2,10,2,10,27,1,11,0,2
471,0.3,0.05,0.6,2,2,10,3,0,30,1,15,0,5
471,0.3,0.05,0.6,2,2,10,4,0,28,1,17,1,4
471,0.3,0.05,0.6,2,2,10,5,0,26,1,18,1,5
471,0.3,0.05,0.6,2,2,10,6,0,18,1,23,1,8
471,0.3,0.05,0.6,2,2,10,7,0,17,1,23,1,9
471,0.3,0.05,0.6,2,2,10,8,0,16,1,24,3,7
471,0.3,0.05,0.6,2,2,10,9,0,12,1,25,3,10
471,0.3,0.05,0.6,2,2,10,10,0,9,1,28,3,10
471,0.3,0.05,0.6,2,2,10,11,0,6,1,30,3,11
471,0.3,0.05,0.6,2,2,10,12,0,5,1,31,5,9
471,0.3,0.05,0.6,2,2,10,13,0,5,1,30,6,9
471,0.3,0.05,0.6,2,2,10,14,0,4,1,30,6,10
471,0.3,0.05,0.6,2,2,10,15,0,4,1,30,10,6
471,0.3,0.05,0.6,2,2,10,16,0,4,1,30,10,6
471,0.3,0.05,0.6,2,2,10,17,0,4,1,30,10,6
471,0.3,0.05,0.6,2,2,10,18,0,4,1,29,10,7
471,0.3,0.05,0.6,2,2,10,19,0,4,1,28,12,6
471,0.3,0.05,0.6,2,2,10,20,0,4,0,27,13,7
471,0.3,0.05,0.6,2,2,10,21,0,3,0,27,13,8
471,0.3,0.05,0.6,2,2,10,22,0,3,0,27,15,6
471,0.3,0.05,0.6,2,2,10,23,0,3,0,26,13,9
471,0.3,0.05,0.6,2,2,10,24,0,3,0,24,16,8
471,0.3,0.05,0.6,2,2,10,25,0,3,0,24,17,7
471,0.3,0.05,0.6,2,2,10,26,0,3,0,23,17,8
471,0.3,0.05,0.6,2,2,10,27,0,3,0,23,17,8
471,0.3,0.05,0.6,2,2,10,28,0,1,0,23,17,10
471,0.3,0.05,0.6,2,2,10,29,0,1,0,23,17,10
471,0.3,0.05,0.6,2,2,10,30,0,1,0,23,18,9
472,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
472,0.3,0.05,0.6,2,2,10,1,27,14,2,8,0,0
472,0.3,0.05,0.6,2,2,10,2,7,26,2,14,0,2
472,0.3,0.05,0.6,2,2,10,3,0,28,1,19,0,3
472,0.3,0.05,0.6,2,2,10,4,0,24,1,22,1,3
472,0.3,0.05,0.6,2,2,10,5,0,19,0,24,2,6
472,0.3,0.05,0.6,2,2,10,6,0,12,0,29,4,6
472,0.3,0.05,0.6,2,2,10,7,0,10,0,29,4,8
472,0.3,0.05,0.6,2,2,10,8,0,9,0,30,6,6
472,0.3,0.05,0.6,2,2,10,9,0,7,0,31,7,6
472,0.3,0.05,0.6,2,2,10,10,0,4,0,32,8,7
472,0.3,0.05,0.6,2,2,10,11,0,1,0,32,8,10
472,0.3,0.05,0.6,2,2,10,12,0,1,0,31,8,11
472,0.3,0.05,0.6,2,2,10,13,0,1,0,30,8,12
472,0.3,0.05,0.6,2,2,10,14,0,1,0,30,8,12
472,0.3,0.05,0.6,2,2,10,15,0,1,0,30,10,10
472,0.3,0.05,0.6,2,2,10,16,0,1,0,30,11,9
472,0.3,0.05,0.6,2,2,10,17,0,0,0,29,11,11
472,0.3,0.05,0.6,2,2,10,18,0,0,0,28,11,12
472,0.3,0.05,0.6,2,2,10,19,0,0,0,27,11,13
472,0.3,0.05,0.6,2,2,10,20,0,0,0,26,11,14
472,0.3,0.05,0.6,2,2,10,21,0,0,0,25,11,15
472,0.3,0.05,0.6,2,2,10,22,0,0,0,25,12,14
472,0.3,0.05,0.6,2,2,10,23,0,0,0,24,13,14
472,0.3,0.05,0.6,2,2,10,24,0,0,0,23,15,13
472,0.3,0.05,0.6,2,2,10,25,0,0,0,23,16,12
472,0.3,0.05,0.6,2,2,10,26,0,0,0,22,17,12
472,0.3,0.05,0.6,2,2,10,27,0,0,0,22,18,11
472,0.3,0.05,0.6,2,2,10,28,0,0,0,22,18,11
472,0.3,0.05,0.6,2,2,10,29,0,0,0,22,19,10
472,0.3,0.05,0.6,2,2,10,30,0,0,0,22,18,11
473,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
473,0.3,0.05,0.6,2,2,10,1,26,18,2,5,0,0
473,0.3,0.05,0.6,2,2,10,2,6,32,2,6,0,5
473,0.3,0.05,0.6,2,2,10,3,0,33,0,9,1,8
473,0.3,0.05,0.6,2,2,10,4,0,31,0,10,1,9
473,0.3,0.05,0.6,2,2,10,5,0,24,0,12,2,13
473,0.3,0.05,0.6,2,2,10,6,0,22,0,13,2,14
473,0.3,0.05,0.6,2,2,10,7,0,21,0,13,2,15
473,0.3,0.05,0.6,2,2,10,8,0,19,0,15,3,14
473,0.3,0.05,0.6,2,2,10,9,0,18,0,15,3,15
473,0.3,0.05,0.6,2,2,10,10,0,17,0,15,4,15
473,0.3,0.05,0.6,2,2,10,11,0,13,0,16,5,17
473,0.3,0.05,0.6,2,2,10,12,0,10,0,18,6,17
473,0.3,0.05,0.6,2,2,10,13,0,10,0,17,7,17
473,0.3,0.05,0.6,2,2,10,14,0,9,0,17,7,18
473,0.3,0.05,0.6,2,2,10,15,0,8,0,18,8,17
473,0.3,0.05,0.6,2,2,10,16,0,7,0,18,8,18
473,0.3,0.05,0.6,2,2,10,17,0,4,0,18,10,19
473,0.3,0.05,0.6,2,2,10,18,0,4,0,18,12,17
473,0.3,0.05,0.6,2,2,10,19,0,4,0,18,11,18
473,0.3,0.05,0.6,2,2,10,20,0,3,0,19,11,18
473,0.3,0.05,0.6,2,2,10,21,0,2,0,19,11,19
473,0.3,0.05,0.6,2,2,10,22,0,2,0,19,12,18
473,0.3,0.05,0.6,2,2,10,23,0,2,0,19,13,17
473,0.3,0.05,0.6,2,2,10,24,0,2,0,19,13,17
473,0.3,0.05,0.6,2,2,10,25,0,1,0,18,14,18
473,0.3,0.05,0.6,2,2,10,26,0,1,0,18,14,18
473,0.3,0.05,0.6,2,2,10,27,0,1,0,18,15,17
473,0.3,0.05,0.6,2,2,10,28,0,1,0,18,15,17
473,0.3,0.05,0.6,2,2,10,29,0,1,0,18,16,16
473,0.3,0.05,0.6,2,2,10,30,0,1,0,18,15,17
474,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
474,0.3,0.05,0.6,2,2,10,1,28,16,1,6,0,0
474,0.3,0.05,0.6,2,2,10,2,8,32,1,8,0,2
474,0.3,0.05,0.6,2,2,10,3,0,32,1,12,0,6
474,0.3,0.05,0.6,2,2,10,4,0,26,1,14,1,9
474,0.3,0.05,0.6,2,2,10,5,0,22,1,16,2,10
474,0.3,0.05,0.6,2,2,10,6,0,18,1,20,4,8
474,0.3,0.05,0.6,2,2,10,7,0,17,1,20,4,9
474,0.3,0.05,0.6,2,2,10,8,0,17,1,20,5,8
474,0.3,0.05,0.6,2,2,10,9,0,15,1,21,5,9
474,0.3,0.05,0.6,2,2,10,10,0,13,1,22,5,10
474,0.3,0.05,0.6,2,2,10,11,0,9,1,24,5,12
474,0.3,0.05,0.6,2,2,10,12,0,8,1,25,8,9
474,0.3,0.05,0.6,2,2,10,13,0,7,1,25,9,9
474,0.3,0.05,0.6,2,2,10,14,0,5,1,25,9,11
474,0.3,0.05,0.6,2,2,10,15,0,4,1,26,11,9
474,0.3,0.05,0.6,2,2,10,16,0,2,1,27,12,9
474,0.3,0.05,0.6,2,2,10,17,0,2,1,27,12,9
474,0.3,0.05,0.6,2,2,10,18,0,2,1,26,12,10
474,0.3,0.05,0.6,2,2,10,19,0,1,1,27,12,10
474,0.3,0.05,0.6,2,2,10,20,0,1,0,27,13,10
474,0.3,0.05,0.6,2,2,10,21,0,1,0,27,13,10
474,0.3,0.05,0.6,2,2,10,22,0,1,0,27,13,10
474,0.3,0.05,0.6,2,2,10,23,0,0,0,26,13,12
474,0.3,0.05,0.6,2,2,10,24,0,0,0,26,13,12
474,0.3,0.05,0.6,2,2,10,25,0,0,0,26,13,12
474,0.3,0.05,0.6,2,2,10,26,0,0,0,26,14,11
474,0.3,0.05,0.6,2,2,10,27,0,0,0,26,12,13
474,0.3,0.05,0.6,2,2,10,28,0,0,0,26,12,13
474,0.3,0.05,0.6,2,2,10,29,0,0,0,26,15,10
474,0.3,0.05,0.6,2,2,10,30,0,0,0,25,16,10
475,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
475,0.3,0.05,0.6,2,2,10,1,29,13,2,7,0,0
475,0.3,0.05,0.6,2,2,10,2,10,28,2,11,0,0
475,0.3,0.05,0.6,2,2,10,3,1,28,0,18,0,4
475,0.3,0.05,0.6,2,2,10,4,0,24,0,22,0,5
475,0.3,0.05,0.6,2,2,10,5,0,21,0,23,0,7
475,0.3,0.05,0.6,2,2,10,6,0,15,0,27,0,9
475,0.3,0.05,0.6,2,2,10,7,0,14,0,27,0,10
475,0.3,0.05,0.6,2,2,10,8,0,14,0,27,1,9
475,0.3,0.05,0.6,2,2,10,9,0,13,0,27,2,9
475,0.3,0.05,0.6,2,2,10,10,0,10,0,29,2,10
475,0.3,0.05,0.6,2,2,10,11,0,7,0,29,3,12
475,0.3,0.05,0.6,2,2,10,12,0,6,0,30,2,13
475,0.3,0.05,0.6,2,2,10,13,0,5,0,30,5,11
475,0.3,0.05,0.6,2,2,10,14,0,5,0,30,5,11
475,0.3,0.05,0.6,2,2,10,15,0,3,0,32,5,11
475,0.3,0.05,0.6,2,2,10,16,0,3,0,32,6,10
475,0.3,0.05,0.6,2,2,10,17,0,3,0,32,6,10
475,0.3,0.05,0.6,2,2,10,18,0,3,0,32,6,10
475,0.3,0.05,0.6,2,2,10,19,0,2,0,31,6,12
475,0.3,0.05,0.6,2,2,10,20,0,2,0,31,6,12
475,0.3,0.05,0.6,2,2,10,21,0,2,0,30,6,13
475,0.3,0.05,0.6,2,2,10,22,0,1,0,31,6,13
475,0.3,0.05,0.6,2,2,10,23,0,1,0,31,7,12
475,0.3,0.05,0.6,2,2,10,24,0,1,0,30,8,12
475,0.3,0.05,0.6,2,2,10,25,0,1,0,29,11,10
475,0.3,0.05,0.6,2,2,10,26,0,1,0,29,10,11
475,0.3,0.05,0.6,2,2,10,27,0,1,0,29,10,11
475,0.3,0.05,0.6,2,2,10,28,0,1,0,28,8,14
475,0.3,0.05,0.6,2,2,10,29,0,1,0,28,8,14
475,0.3,0.05,0.6,2,2,10,30,0,1,0,26,7,17
476,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
476,0.3,0.05,0.6,2,2,10,1,27,17,1,6,0,0
476,0.3,0.05,0.6,2,2,10,2,7,29,1,13,0,1
476,0.3,0.05,0.6,2,2,10,3,1,30,1,16,1,2
476,0.3,0.05,0.6,2,2,10,4,1,26,1,18,2,3
476,0.3,0.05,0.6,2,2,10,5,0,25,1,18,2,5
476,0.3,0.05,0.6,2,2,10,6,0,14,0,26,3,8
476,0.3,0.05,0.6,2,2,10,7,0,12,0,24,3,12
476,0.3,0.05,0.6,2,2,10,8,0,11,0,25,3,12
476,0.3,0.05,0.6,2,2,10,9,0,11,0,24,4,12
476,0.3,0.05,0.6,2,2,10,10,0,11,0,24,5,11
476,0.3,0.05,0.6,2,2,10,11,0,10,0,25,6,10
476,0.3,0.05,0.6,2,2,10,12,0,9,0,24,6,12
476,0.3,0.05,0.6,2,2,10,13,0,8,0,23,6,14
476,0.3,0.05,0.6,2,2,10,14,0,7,0,23,6,15
476,0.3,0.05,0.6,2,2,10,15,0,6,0,24,6,15
476,0.3,0.05,0.6,2,2,10,16,0,5,0,24,8,14
476,0.3,0.05,0.6,2,2,10,17,0,5,0,23,9,14
476,0.3,0.05,0.6,2,2,10,18,0,5,0,23,10,13
